date,year,decade,home_team,away_team,home_team_code,away_team_code,home_score,away_score,match_result,matchday_name,round,type,match_attendance,stadium_country_code,stadium_capacity
2006-11-15,2006,2000,Israel,Croatia,ISR,CRO,3.0,4.0,A,MD6,QUALIFYING,GROUP_STAGE,35000.0,ISR,11000.0
2006-11-15,2006,2000,Cyprus,Germany,CYP,GER,1.0,1.0,D,MD6,QUALIFYING,GROUP_STAGE,12300.0,CYP,22709.0
2006-11-15,2006,2000,Republic of Ireland,San Marino,IRL,SMR,5.0,0.0,H,MD6,QUALIFYING,GROUP_STAGE,34018.0,IRL,23574.0
2006-11-15,2006,2000,Belgium,Poland,BEL,POL,0.0,1.0,A,MD6,QUALIFYING,GROUP_STAGE,37928.0,BEL,48693.0
2007-02-07,2007,2000,San Marino,Republic of Ireland,SMR,IRL,1.0,2.0,A,MD7,QUALIFYING,GROUP_STAGE,3294.0,SMR,4798.0
2007-03-24,2007,2000,Liechtenstein,Northern Ireland,LIE,NIR,1.0,4.0,A,MD8,QUALIFYING,GROUP_STAGE,4340.0,LIE,5749.0
2007-03-24,2007,2000,Norway,Bosnia and Herzegovina,NOR,BIH,1.0,2.0,A,MD8,QUALIFYING,GROUP_STAGE,16987.0,NOR,27184.0
2007-03-24,2007,2000,Croatia,FYR Macedonia,CRO,MKD,2.0,1.0,H,MD8,QUALIFYING,GROUP_STAGE,29969.0,CRO,25074.0
2007-03-24,2007,2000,Estonia,Russia,EST,RUS,0.0,2.0,A,MD8,QUALIFYING,GROUP_STAGE,8212.0,EST,14336.0
2007-03-24,2007,2000,Greece,Türki̇ye,GRE,TUR,1.0,4.0,A,MD8,QUALIFYING,GROUP_STAGE,31405.0,GRE,32115.0
2007-03-24,2007,2000,Czechia,Germany,CZE,GER,1.0,2.0,A,MD8,QUALIFYING,GROUP_STAGE,17821.0,CZE,18349.0
2007-03-24,2007,2000,Netherlands,Romania,NED,ROU,0.0,0.0,D,MD8,QUALIFYING,GROUP_STAGE,48000.0,NED,48100.0
2007-03-24,2007,2000,Israel,England,ISR,ENG,0.0,0.0,D,MD8,QUALIFYING,GROUP_STAGE,38000.0,ISR,11000.0
2007-03-24,2007,2000,Spain,Denmark,ESP,DEN,2.0,1.0,H,MD8,QUALIFYING,GROUP_STAGE,73575.0,ESP,76806.0
2007-03-24,2007,2000,Lithuania,France,LTU,FRA,0.0,1.0,A,MD8,QUALIFYING,GROUP_STAGE,8740.0,LTU,15174.0
2007-03-24,2007,2000,Moldova,Malta,MDA,MLT,1.0,1.0,D,MD8,QUALIFYING,GROUP_STAGE,8033.0,MDA,10104.0
2007-03-24,2007,2000,Poland,Azerbaijan,POL,AZE,5.0,0.0,H,MD8,QUALIFYING,GROUP_STAGE,13000.0,POL,30723.0
2007-03-24,2007,2000,Albania,Slovenia,ALB,SVN,0.0,0.0,D,MD8,QUALIFYING,GROUP_STAGE,7000.0,ALB,15908.0
2007-03-24,2007,2000,Luxembourg,Belarus,LUX,BLR,1.0,2.0,A,MD8,QUALIFYING,GROUP_STAGE,2021.0,LUX,8022.0
2007-03-24,2007,2000,Faroe Islands,Ukraine,FRO,UKR,0.0,2.0,A,MD8,QUALIFYING,GROUP_STAGE,717.0,FRO,2000.0
2007-03-24,2007,2000,Republic of Ireland,Wales,IRL,WAL,1.0,0.0,H,MD8,QUALIFYING,GROUP_STAGE,73000.0,IRL,76534.0
2007-03-24,2007,2000,Kazakhstan,Serbia,KAZ,SRB,2.0,1.0,H,MD8,QUALIFYING,GROUP_STAGE,19600.0,KAZ,23804.0
2007-03-24,2007,2000,Cyprus,Slovakia,CYP,SVK,1.0,3.0,A,MD8,QUALIFYING,GROUP_STAGE,2696.0,CYP,22709.0
2007-03-24,2007,2000,Portugal,Belgium,POR,BEL,4.0,0.0,H,MD8,QUALIFYING,GROUP_STAGE,47009.0,POR,50061.0
2007-03-24,2007,2000,Scotland,Georgia,SCO,GEO,2.0,1.0,H,MD8,QUALIFYING,GROUP_STAGE,52063.0,SCO,51824.0
2007-03-28,2007,2000,Bulgaria,Albania,BUL,ALB,0.0,0.0,D,MD9,QUALIFYING,GROUP_STAGE,19800.0,BUL,43230.0
2007-03-28,2007,2000,Andorra,England,AND,ENG,0.0,3.0,A,MD9,QUALIFYING,GROUP_STAGE,12800.0,ESP,54788.0
2007-03-28,2007,2000,Wales,San Marino,WAL,SMR,3.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,18752.0,WAL,74260.0
2007-03-28,2007,2000,Italy,Scotland,ITA,SCO,2.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,37600.0,ITA,58270.0
2007-03-28,2007,2000,Northern Ireland,Sweden,NIR,SWE,2.0,1.0,H,MD9,QUALIFYING,GROUP_STAGE,13500.0,NIR,18434.0
2007-03-28,2007,2000,Slovenia,Netherlands,SVN,NED,0.0,1.0,A,MD9,QUALIFYING,GROUP_STAGE,10000.0,SVN,13059.0
2007-03-28,2007,2000,Serbia,Portugal,SRB,POR,1.0,1.0,D,MD9,QUALIFYING,GROUP_STAGE,46810.0,SRB,49450.0
2007-03-28,2007,2000,Poland,Armenia,POL,ARM,1.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,13450.0,POL,15500.0
2007-03-28,2007,2000,Republic of Ireland,Slovakia,IRL,SVK,1.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,71257.0,IRL,76534.0
2007-03-28,2007,2000,Spain,Iceland,ESP,ISL,1.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,18326.0,ESP,26020.0
2007-03-28,2007,2000,Malta,Greece,MLT,GRE,0.0,1.0,A,MD9,QUALIFYING,GROUP_STAGE,8700.0,MLT,16942.0
2007-03-28,2007,2000,Türki̇ye,Norway,TUR,NOR,2.0,2.0,D,MD9,QUALIFYING,GROUP_STAGE,,GER,49474.0
2007-03-28,2007,2000,Ukraine,Lithuania,UKR,LTU,1.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,33600.0,UKR,27570.0
2007-03-28,2007,2000,Georgia,Faroe Islands,GEO,FRO,3.0,1.0,H,MD9,QUALIFYING,GROUP_STAGE,12000.0,GEO,44000.0
2007-03-28,2007,2000,Czechia,Cyprus,CZE,CYP,1.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,9310.0,CZE,9700.0
2007-03-28,2007,2000,Azerbaijan,Finland,AZE,FIN,1.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,14500.0,AZE,31200.0
2007-03-28,2007,2000,Hungary,Moldova,HUN,MDA,2.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,6150.0,HUN,10717.0
2007-03-28,2007,2000,Israel,Estonia,ISR,EST,4.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,21000.0,ISR,11000.0
2007-03-28,2007,2000,Liechtenstein,Latvia,LIE,LVA,1.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,1680.0,LIE,5749.0
2007-03-28,2007,2000,Romania,Luxembourg,ROU,LUX,3.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,9120.0,ROU,16621.0
2007-06-02,2007,2000,Estonia,Croatia,EST,CRO,0.0,1.0,A,MD10,QUALIFYING,GROUP_STAGE,8651.0,EST,14336.0
2007-06-02,2007,2000,Greece,Hungary,GRE,HUN,2.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,17244.0,GRE,25882.0
2007-06-02,2007,2000,Latvia,Spain,LVA,ESP,0.0,2.0,A,MD10,QUALIFYING,GROUP_STAGE,10000.0,LVA,6747.0
2007-06-02,2007,2000,Albania,Luxembourg,ALB,LUX,2.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,3000.0,ALB,16147.0
2007-06-02,2007,2000,Norway,Malta,NOR,MLT,4.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,16364.0,NOR,27184.0
2007-06-02,2007,2000,Lithuania,Georgia,LTU,GEO,1.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,6400.0,LTU,15174.0
2007-06-02,2007,2000,Bosnia and Herzegovina,Türki̇ye,BIH,TUR,3.0,2.0,H,MD10,QUALIFYING,GROUP_STAGE,13800.0,BIH,34700.0
2007-06-02,2007,2000,Denmark,Sweden,DEN,SWE,0.0,3.0,A,MD10,QUALIFYING,GROUP_STAGE,42083.0,DEN,38052.0
2007-06-02,2007,2000,FYR Macedonia,Israel,MKD,ISR,1.0,2.0,A,MD10,QUALIFYING,GROUP_STAGE,12000.0,MKD,32483.0
2007-06-02,2007,2000,Germany,San Marino,GER,SMR,6.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,43967.0,GER,43587.0
2007-06-02,2007,2000,Finland,Serbia,FIN,SRB,0.0,2.0,A,MD10,QUALIFYING,GROUP_STAGE,33615.0,FIN,36251.0
2007-06-02,2007,2000,Iceland,Liechtenstein,ISL,LIE,1.0,1.0,D,MD10,QUALIFYING,GROUP_STAGE,5100.0,ISL,9767.0
2007-06-02,2007,2000,Russia,Andorra,RUS,AND,4.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,21520.0,RUS,20758.0
2007-06-02,2007,2000,Wales,Czechia,WAL,CZE,0.0,0.0,D,MD10,QUALIFYING,GROUP_STAGE,30174.0,WAL,74260.0
2007-06-02,2007,2000,Kazakhstan,Armenia,KAZ,ARM,1.0,2.0,A,MD10,QUALIFYING,GROUP_STAGE,17100.0,KAZ,23804.0
2007-06-02,2007,2000,Slovenia,Romania,SVN,ROU,1.0,2.0,A,MD10,QUALIFYING,GROUP_STAGE,6500.0,SVN,13059.0
2007-06-02,2007,2000,Belarus,Bulgaria,BLR,BUL,0.0,2.0,A,MD10,QUALIFYING,GROUP_STAGE,25962.0,BLR,21491.0
2007-06-02,2007,2000,Azerbaijan,Poland,AZE,POL,1.0,3.0,A,MD10,QUALIFYING,GROUP_STAGE,25800.0,AZE,31200.0
2007-06-02,2007,2000,Belgium,Portugal,BEL,POR,1.0,2.0,A,MD10,QUALIFYING,GROUP_STAGE,45383.0,BEL,48693.0
2007-06-02,2007,2000,France,Ukraine,FRA,UKR,2.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,79000.0,FRA,81286.0
2007-06-02,2007,2000,Faroe Islands,Italy,FRO,ITA,1.0,2.0,A,MD10,QUALIFYING,GROUP_STAGE,5800.0,FRO,5098.0
2007-06-06,2007,2000,France,Georgia,FRA,GEO,1.0,0.0,H,MD11,QUALIFYING,GROUP_STAGE,19345.0,FRA,20433.0
2007-06-06,2007,2000,Estonia,England,EST,ENG,0.0,3.0,A,MD11,QUALIFYING,GROUP_STAGE,9635.0,EST,14336.0
2007-06-06,2007,2000,Croatia,Russia,CRO,RUS,0.0,0.0,D,MD11,QUALIFYING,GROUP_STAGE,36194.0,CRO,25074.0
2007-06-06,2007,2000,Greece,Moldova,GRE,MDA,2.0,1.0,H,MD11,QUALIFYING,GROUP_STAGE,22000.0,GRE,25882.0
2007-06-06,2007,2000,Latvia,Denmark,LVA,DEN,0.0,2.0,A,MD11,QUALIFYING,GROUP_STAGE,7500.0,LVA,6747.0
2007-06-06,2007,2000,Liechtenstein,Spain,LIE,ESP,0.0,2.0,A,MD11,QUALIFYING,GROUP_STAGE,5739.0,LIE,5749.0
2007-06-06,2007,2000,Germany,Slovakia,GER,SVK,2.0,1.0,H,MD11,QUALIFYING,GROUP_STAGE,51600.0,GER,51831.0
2007-06-06,2007,2000,Bosnia and Herzegovina,Malta,BIH,MLT,1.0,0.0,H,MD11,QUALIFYING,GROUP_STAGE,10500.0,BIH,34700.0
2007-06-06,2007,2000,Lithuania,Italy,LTU,ITA,0.0,2.0,A,MD11,QUALIFYING,GROUP_STAGE,7800.0,LTU,15174.0
2007-06-06,2007,2000,Luxembourg,Albania,LUX,ALB,0.0,3.0,A,MD11,QUALIFYING,GROUP_STAGE,4325.0,LUX,8022.0
2007-06-06,2007,2000,Romania,Slovenia,ROU,SVN,2.0,0.0,H,MD11,QUALIFYING,GROUP_STAGE,17850.0,ROU,32827.0
2007-06-06,2007,2000,Finland,Belgium,FIN,BEL,2.0,0.0,H,MD11,QUALIFYING,GROUP_STAGE,34818.0,FIN,36251.0
2007-06-06,2007,2000,Norway,Hungary,NOR,HUN,4.0,0.0,H,MD11,QUALIFYING,GROUP_STAGE,19198.0,NOR,27184.0
2007-06-06,2007,2000,Bulgaria,Belarus,BUL,BLR,2.0,1.0,H,MD11,QUALIFYING,GROUP_STAGE,10501.0,BUL,43230.0
2007-06-06,2007,2000,Faroe Islands,Scotland,FRO,SCO,0.0,2.0,A,MD11,QUALIFYING,GROUP_STAGE,4100.0,FRO,2000.0
2007-06-06,2007,2000,Andorra,Israel,AND,ISR,0.0,2.0,A,MD11,QUALIFYING,GROUP_STAGE,680.0,AND,1288.0
2007-06-06,2007,2000,Armenia,Poland,ARM,POL,1.0,0.0,H,MD11,QUALIFYING,GROUP_STAGE,9800.0,ARM,14527.0
2007-06-06,2007,2000,Kazakhstan,Azerbaijan,KAZ,AZE,1.0,1.0,D,MD11,QUALIFYING,GROUP_STAGE,11800.0,KAZ,23804.0
2007-06-06,2007,2000,Sweden,Iceland,SWE,ISL,5.0,0.0,H,MD11,QUALIFYING,GROUP_STAGE,33358.0,SWE,35572.0
2007-08-22,2007,2000,San Marino,Cyprus,SMR,CYP,0.0,1.0,A,MD12,QUALIFYING,GROUP_STAGE,552.0,SMR,4798.0
2007-08-22,2007,2000,Belgium,Serbia,BEL,SRB,3.0,2.0,H,MD12,QUALIFYING,GROUP_STAGE,19202.0,BEL,48693.0
2007-08-22,2007,2000,Northern Ireland,Liechtenstein,NIR,LIE,3.0,1.0,H,MD12,QUALIFYING,GROUP_STAGE,13544.0,NIR,18434.0
2007-08-22,2007,2000,Armenia,Portugal,ARM,POR,1.0,1.0,D,MD12,QUALIFYING,GROUP_STAGE,14935.0,ARM,14527.0
2007-08-22,2007,2000,Finland,Kazakhstan,FIN,KAZ,2.0,1.0,H,MD12,QUALIFYING,GROUP_STAGE,13047.0,FIN,16800.0
2007-08-22,2007,2000,Estonia,Andorra,EST,AND,2.0,1.0,H,MD12,QUALIFYING,GROUP_STAGE,7500.0,EST,14336.0
2007-09-08,2007,2000,Wales,Germany,WAL,GER,0.0,2.0,A,MD13,QUALIFYING,GROUP_STAGE,27889.0,WAL,74260.0
2007-09-08,2007,2000,Slovakia,Republic of Ireland,SVK,IRL,2.0,2.0,D,MD13,QUALIFYING,GROUP_STAGE,12360.0,SVK,29887.0
2007-09-08,2007,2000,Netherlands,Bulgaria,NED,BUL,2.0,0.0,H,MD13,QUALIFYING,GROUP_STAGE,49500.0,NED,53338.0
2007-09-08,2007,2000,Sweden,Denmark,SWE,DEN,0.0,0.0,D,MD13,QUALIFYING,GROUP_STAGE,33082.0,SWE,35572.0
2007-09-08,2007,2000,Croatia,Estonia,CRO,EST,2.0,0.0,H,MD13,QUALIFYING,GROUP_STAGE,15102.0,CRO,25074.0
2007-09-08,2007,2000,Italy,France,ITA,FRA,0.0,0.0,D,MD13,QUALIFYING,GROUP_STAGE,81200.0,ITA,75725.0
2007-09-08,2007,2000,Iceland,Spain,ISL,ESP,1.0,1.0,D,MD13,QUALIFYING,GROUP_STAGE,9483.0,ISL,9767.0
2007-09-08,2007,2000,Portugal,Poland,POR,POL,2.0,2.0,D,MD13,QUALIFYING,GROUP_STAGE,48000.0,POR,64274.0
2007-09-08,2007,2000,Moldova,Norway,MDA,NOR,0.0,1.0,A,MD13,QUALIFYING,GROUP_STAGE,10173.0,MDA,10104.0
2007-09-08,2007,2000,San Marino,Czechia,SMR,CZE,0.0,3.0,A,MD13,QUALIFYING,GROUP_STAGE,3412.0,SMR,4798.0
2007-09-08,2007,2000,Hungary,Bosnia and Herzegovina,HUN,BIH,1.0,0.0,H,MD13,QUALIFYING,GROUP_STAGE,10773.0,HUN,14674.0
2007-09-08,2007,2000,Georgia,Ukraine,GEO,UKR,1.0,1.0,D,MD13,QUALIFYING,GROUP_STAGE,24000.0,GEO,44000.0
2007-09-08,2007,2000,Scotland,Lithuania,SCO,LTU,3.0,1.0,H,MD13,QUALIFYING,GROUP_STAGE,52063.0,SCO,51824.0
2007-09-08,2007,2000,Luxembourg,Slovenia,LUX,SVN,0.0,3.0,A,MD13,QUALIFYING,GROUP_STAGE,2012.0,LUX,8022.0
2007-09-08,2007,2000,Russia,FYR Macedonia,RUS,MKD,3.0,0.0,H,MD13,QUALIFYING,GROUP_STAGE,23000.0,RUS,27320.0
2007-09-08,2007,2000,Belarus,Romania,BLR,ROU,1.0,3.0,A,MD13,QUALIFYING,GROUP_STAGE,19320.0,BLR,21491.0
2007-09-08,2007,2000,England,Israel,ENG,ISR,3.0,0.0,H,MD13,QUALIFYING,GROUP_STAGE,85372.0,ENG,87360.0
2007-09-08,2007,2000,Latvia,Northern Ireland,LVA,NIR,1.0,0.0,H,MD13,QUALIFYING,GROUP_STAGE,7500.0,LVA,6747.0
2007-09-08,2007,2000,Malta,Türki̇ye,MLT,TUR,2.0,2.0,D,MD13,QUALIFYING,GROUP_STAGE,10500.0,MLT,16942.0
2007-09-08,2007,2000,Serbia,Finland,SRB,FIN,0.0,0.0,D,MD13,QUALIFYING,GROUP_STAGE,10530.0,SRB,49450.0
2007-09-12,2007,2000,Czechia,Republic of Ireland,CZE,IRL,1.0,0.0,H,MD14,QUALIFYING,GROUP_STAGE,16648.0,CZE,18349.0
2007-09-12,2007,2000,FYR Macedonia,Estonia,MKD,EST,1.0,1.0,D,MD14,QUALIFYING,GROUP_STAGE,5000.0,MKD,32483.0
2007-09-12,2007,2000,Albania,Netherlands,ALB,NED,0.0,1.0,A,MD14,QUALIFYING,GROUP_STAGE,15000.0,ALB,16147.0
2007-09-12,2007,2000,England,Russia,ENG,RUS,3.0,0.0,H,MD14,QUALIFYING,GROUP_STAGE,86106.0,ENG,87360.0
2007-09-12,2007,2000,Spain,Latvia,ESP,LVA,2.0,0.0,H,MD14,QUALIFYING,GROUP_STAGE,22560.0,ESP,30000.0
2007-09-12,2007,2000,Portugal,Serbia,POR,SRB,1.0,1.0,D,MD14,QUALIFYING,GROUP_STAGE,48000.0,POR,50061.0
2007-09-12,2007,2000,Iceland,Northern Ireland,ISL,NIR,2.0,1.0,H,MD14,QUALIFYING,GROUP_STAGE,7727.0,ISL,9767.0
2007-09-12,2007,2000,France,Scotland,FRA,SCO,0.0,1.0,A,MD14,QUALIFYING,GROUP_STAGE,43342.0,FRA,47926.0
2007-09-12,2007,2000,Bosnia and Herzegovina,Moldova,BIH,MDA,0.0,1.0,A,MD14,QUALIFYING,GROUP_STAGE,2000.0,BIH,34700.0
2007-09-12,2007,2000,Ukraine,Italy,UKR,ITA,1.0,2.0,A,MD14,QUALIFYING,GROUP_STAGE,41500.0,UKR,68000.0
2007-09-12,2007,2000,Slovenia,Belarus,SVN,BLR,1.0,0.0,H,MD14,QUALIFYING,GROUP_STAGE,3500.0,SVN,13059.0
2007-09-12,2007,2000,Denmark,Liechtenstein,DEN,LIE,4.0,0.0,H,MD14,QUALIFYING,GROUP_STAGE,20005.0,DEN,19433.0
2007-09-12,2007,2000,Slovakia,Wales,SVK,WAL,2.0,5.0,A,MD14,QUALIFYING,GROUP_STAGE,5846.0,SVK,18100.0
2007-09-12,2007,2000,Cyprus,San Marino,CYP,SMR,3.0,0.0,H,MD14,QUALIFYING,GROUP_STAGE,1000.0,CYP,22709.0
2007-09-12,2007,2000,Norway,Greece,NOR,GRE,2.0,2.0,D,MD14,QUALIFYING,GROUP_STAGE,24080.0,NOR,27184.0
2007-09-12,2007,2000,Andorra,Croatia,AND,CRO,0.0,6.0,A,MD14,QUALIFYING,GROUP_STAGE,925.0,AND,1288.0
2007-09-12,2007,2000,Finland,Poland,FIN,POL,0.0,0.0,D,MD14,QUALIFYING,GROUP_STAGE,34088.0,FIN,36251.0
2007-09-12,2007,2000,Bulgaria,Luxembourg,BUL,LUX,3.0,0.0,H,MD14,QUALIFYING,GROUP_STAGE,4674.0,BUL,43230.0
2007-09-12,2007,2000,Kazakhstan,Belgium,KAZ,BEL,2.0,2.0,D,MD14,QUALIFYING,GROUP_STAGE,18100.0,KAZ,23804.0
2007-09-12,2007,2000,Türki̇ye,Hungary,TUR,HUN,3.0,0.0,H,MD14,QUALIFYING,GROUP_STAGE,28020.0,TUR,32086.0
2007-09-12,2007,2000,Lithuania,Faroe Islands,LTU,FRO,2.0,1.0,H,MD14,QUALIFYING,GROUP_STAGE,5500.0,LTU,15174.0
2007-10-13,2007,2000,Moldova,Türki̇ye,MDA,TUR,1.0,1.0,D,MD15,QUALIFYING,GROUP_STAGE,9815.0,MDA,10104.0
2007-10-13,2007,2000,Italy,Georgia,ITA,GEO,2.0,0.0,H,MD15,QUALIFYING,GROUP_STAGE,23057.0,ITA,36348.0
2007-10-13,2007,2000,Belgium,Finland,BEL,FIN,0.0,0.0,D,MD15,QUALIFYING,GROUP_STAGE,21393.0,BEL,48693.0
2007-10-13,2007,2000,Republic of Ireland,Germany,IRL,GER,0.0,0.0,D,MD15,QUALIFYING,GROUP_STAGE,67495.0,IRL,76534.0
2007-10-13,2007,2000,Greece,Bosnia and Herzegovina,GRE,BIH,3.0,2.0,H,MD15,QUALIFYING,GROUP_STAGE,30250.0,GRE,68224.0
2007-10-13,2007,2000,Poland,Kazakhstan,POL,KAZ,3.0,1.0,H,MD15,QUALIFYING,GROUP_STAGE,11040.0,POL,30723.0
2007-10-13,2007,2000,Slovenia,Albania,SVN,ALB,0.0,0.0,D,MD15,QUALIFYING,GROUP_STAGE,3700.0,SVN,13059.0
2007-10-13,2007,2000,Croatia,Israel,CRO,ISR,1.0,0.0,H,MD16,QUALIFYING,GROUP_STAGE,30084.0,CRO,25074.0
2007-10-13,2007,2000,Denmark,Spain,DEN,ESP,1.0,3.0,A,MD15,QUALIFYING,GROUP_STAGE,19849.0,DEN,19433.0
2007-10-13,2007,2000,Liechtenstein,Sweden,LIE,SWE,0.0,3.0,A,MD15,QUALIFYING,GROUP_STAGE,4131.0,LIE,5749.0
2007-10-13,2007,2000,England,Estonia,ENG,EST,3.0,0.0,H,MD15,QUALIFYING,GROUP_STAGE,86655.0,ENG,87360.0
2007-10-13,2007,2000,Cyprus,Wales,CYP,WAL,3.0,1.0,H,MD15,QUALIFYING,GROUP_STAGE,2852.0,CYP,22709.0
2007-10-13,2007,2000,Azerbaijan,Portugal,AZE,POR,0.0,2.0,A,MD15,QUALIFYING,GROUP_STAGE,25000.0,AZE,31200.0
2007-10-13,2007,2000,Iceland,Latvia,ISL,LVA,2.0,4.0,A,MD15,QUALIFYING,GROUP_STAGE,5865.0,ISL,9767.0
2007-10-13,2007,2000,Faroe Islands,France,FRO,FRA,0.0,6.0,A,MD15,QUALIFYING,GROUP_STAGE,1980.0,FRO,5098.0
2007-10-13,2007,2000,Armenia,Serbia,ARM,SRB,0.0,0.0,D,MD15,QUALIFYING,GROUP_STAGE,7150.0,ARM,14527.0
2007-10-13,2007,2000,Belarus,Luxembourg,BLR,LUX,0.0,1.0,A,MD15,QUALIFYING,GROUP_STAGE,14000.0,BLR,14300.0
2007-10-13,2007,2000,Hungary,Malta,HUN,MLT,2.0,0.0,H,MD15,QUALIFYING,GROUP_STAGE,7633.0,HUN,10717.0
2007-10-13,2007,2000,Scotland,Ukraine,SCO,UKR,3.0,1.0,H,MD15,QUALIFYING,GROUP_STAGE,52063.0,SCO,51824.0
2007-10-13,2007,2000,Romania,Netherlands,ROU,NED,1.0,0.0,H,MD15,QUALIFYING,GROUP_STAGE,12595.0,ROU,15376.0
2007-10-13,2007,2000,Slovakia,San Marino,SVK,SMR,7.0,0.0,H,MD15,QUALIFYING,GROUP_STAGE,2576.0,SVK,0.0
2007-10-17,2007,2000,Sweden,Northern Ireland,SWE,NIR,1.0,1.0,D,MD16,QUALIFYING,GROUP_STAGE,33112.0,SWE,35572.0
2007-10-17,2007,2000,Bosnia and Herzegovina,Norway,BIH,NOR,0.0,2.0,A,MD16,QUALIFYING,GROUP_STAGE,1500.0,BIH,34700.0
2007-10-17,2007,2000,Republic of Ireland,Cyprus,IRL,CYP,1.0,1.0,D,MD16,QUALIFYING,GROUP_STAGE,54861.0,IRL,76534.0
2007-10-17,2007,2000,Albania,Bulgaria,ALB,BUL,1.0,1.0,D,MD16,QUALIFYING,GROUP_STAGE,3000.0,ALB,16147.0
2007-10-17,2007,2000,Belgium,Armenia,BEL,ARM,3.0,0.0,H,MD16,QUALIFYING,GROUP_STAGE,14812.0,BEL,48693.0
2007-10-17,2007,2000,France,Lithuania,FRA,LTU,2.0,0.0,H,MD16,QUALIFYING,GROUP_STAGE,36650.0,FRA,35291.0
2007-10-17,2007,2000,Germany,Czechia,GER,CZE,0.0,3.0,A,MD16,QUALIFYING,GROUP_STAGE,66445.0,GER,75000.0
2007-10-17,2007,2000,Luxembourg,Romania,LUX,ROU,0.0,2.0,A,MD16,QUALIFYING,GROUP_STAGE,3584.0,LUX,8022.0
2007-10-17,2007,2000,Netherlands,Slovenia,NED,SVN,2.0,0.0,H,MD16,QUALIFYING,GROUP_STAGE,32500.0,NED,35000.0
2007-10-17,2007,2000,FYR Macedonia,Andorra,MKD,AND,3.0,0.0,H,MD16,QUALIFYING,GROUP_STAGE,17500.0,MKD,32483.0
2007-10-17,2007,2000,Kazakhstan,Portugal,KAZ,POR,1.0,2.0,A,MD16,QUALIFYING,GROUP_STAGE,25057.0,KAZ,23804.0
2007-10-17,2007,2000,Russia,England,RUS,ENG,2.0,1.0,H,MD16,QUALIFYING,GROUP_STAGE,75000.0,RUS,81015.0
2007-10-17,2007,2000,Azerbaijan,Serbia,AZE,SRB,1.0,6.0,A,MD16,QUALIFYING,GROUP_STAGE,3100.0,AZE,31200.0
2007-10-17,2007,2000,Georgia,Scotland,GEO,SCO,2.0,0.0,H,MD16,QUALIFYING,GROUP_STAGE,29377.0,GEO,44000.0
2007-10-17,2007,2000,San Marino,Wales,SMR,WAL,1.0,2.0,A,MD16,QUALIFYING,GROUP_STAGE,1182.0,SMR,4798.0
2007-10-17,2007,2000,Malta,Moldova,MLT,MDA,2.0,3.0,A,MD16,QUALIFYING,GROUP_STAGE,7069.0,MLT,16942.0
2007-10-17,2007,2000,Türki̇ye,Greece,TUR,GRE,0.0,1.0,A,MD16,QUALIFYING,GROUP_STAGE,22818.0,TUR,24098.0
2007-10-17,2007,2000,Liechtenstein,Iceland,LIE,ISL,3.0,0.0,H,MD16,QUALIFYING,GROUP_STAGE,2589.0,LIE,5749.0
2007-10-17,2007,2000,Denmark,Latvia,DEN,LVA,3.0,1.0,H,MD16,QUALIFYING,GROUP_STAGE,19004.0,DEN,38052.0
2007-10-17,2007,2000,Ukraine,Faroe Islands,UKR,FRO,5.0,0.0,H,MD16,QUALIFYING,GROUP_STAGE,5000.0,UKR,68000.0
2007-11-17,2007,2000,FYR Macedonia,Croatia,MKD,CRO,2.0,0.0,H,MD17,QUALIFYING,GROUP_STAGE,14500.0,MKD,32483.0
2007-11-17,2007,2000,Portugal,Armenia,POR,ARM,1.0,0.0,H,MD17,QUALIFYING,GROUP_STAGE,22048.0,POR,22857.0
2007-11-17,2007,2000,Spain,Sweden,ESP,SWE,3.0,0.0,H,MD17,QUALIFYING,GROUP_STAGE,67055.0,ESP,76806.0
2007-11-17,2007,2000,Northern Ireland,Denmark,NIR,DEN,2.0,1.0,H,MD17,QUALIFYING,GROUP_STAGE,12997.0,NIR,18434.0
2007-11-17,2007,2000,Greece,Malta,GRE,MLT,5.0,0.0,H,MD17,QUALIFYING,GROUP_STAGE,31332.0,GRE,68224.0
2007-11-17,2007,2000,Poland,Belgium,POL,BEL,2.0,0.0,H,MD17,QUALIFYING,GROUP_STAGE,41450.0,POL,54374.0
